0.10  2.572
0.20  2.568
0.30  2.556
0.40  2.538
0.50  2.504
0.60  2.512
0.70  2.510
0.80  2.502
0.90  2.496
1.00  2.468
1.10  2.464
1.20  2.474
1.30  2.490
1.40  2.510
1.50  2.534
1.60  2.552
1.70  2.570
1.80  2.596
1.90  2.633
2.00  2.673
2.10  2.713
2.20  2.747
2.30  2.773
2.40  2.793
2.50  2.807
2.60  2.811
2.70  2.811
2.80  2.809
2.90  2.809
3.00  2.818
3.10  2.826
3.20  2.836
3.30  2.844
3.40  2.854
3.50  2.870
3.60  0.000
3.70  0.000
3.80  0.000
3.90  0.000
4.00  0.000
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
