0.10  2.184
0.20  2.180
0.30  2.188
0.40  2.210
0.50  2.200
0.60  2.194
0.70  2.192
0.80  2.210
0.90  2.244
1.00  2.278
1.10  2.310
1.20  2.352
1.30  2.386
1.40  2.410
1.50  2.426
1.60  2.430
1.70  2.438
1.80  2.450
1.90  2.466
2.00  2.480
2.10  2.500
2.20  2.526
2.30  2.558
2.40  2.582
2.50  2.601
2.60  2.615
2.70  2.625
2.80  2.637
2.90  2.653
3.00  2.673
3.10  2.695
3.20  2.719
3.30  2.739
3.40  2.755
3.50  2.767
3.60  2.777
3.70  2.787
3.80  2.799
3.90  2.814
4.00  2.838
4.10  2.864
4.20  2.900
4.30  2.940
4.40  2.990
4.50  3.047
4.60  3.103
4.70  3.157
4.80  3.203
4.90  3.246
5.00  3.282
5.10  3.314
5.20  3.343
5.30  3.367
5.40  3.385
5.50  3.397
5.60  3.408
5.70  3.414
5.80  3.422
5.90  3.430
6.00  3.437
