0.10  2.268
0.20  2.250
0.30  2.290
0.40  2.286
0.50  2.358
0.60  2.342
0.70  2.296
0.80  2.258
0.90  2.276
1.00  2.362
1.10  2.392
1.20  2.408
1.30  2.426
1.40  2.448
1.50  2.470
1.60  2.487
1.70  2.501
1.80  2.505
1.90  2.495
2.00  2.467
2.10  2.441
2.20  2.443
2.30  2.471
2.40  2.513
2.50  2.551
2.60  2.584
2.70  2.620
2.80  2.670
2.90  2.738
3.00  2.821
3.10  0.000
3.20  0.000
3.30  0.000
3.40  0.000
3.50  0.000
3.60  0.000
3.70  0.000
3.80  0.000
3.90  0.000
4.00  0.000
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
