0.10  2.228
0.20  2.226
0.30  2.206
0.40  2.178
0.50  2.218
0.60  2.262
0.70  2.312
0.80  2.350
0.90  2.348
1.00  2.322
1.10  2.336
1.20  2.358
1.30  2.378
1.40  2.410
1.50  2.492
1.60  2.600
1.70  2.650
1.80  2.648
1.90  2.605
2.00  2.585
2.10  2.589
2.20  2.603
2.30  2.623
2.40  2.647
2.50  2.679
2.60  2.713
2.70  2.755
2.80  2.803
2.90  2.858
3.00  2.914
3.10  2.976
3.20  3.038
3.30  3.107
3.40  3.183
3.50  3.264
3.60  3.348
3.70  3.421
3.80  3.469
3.90  3.495
4.00  3.500
4.10  3.484
4.20  3.468
4.30  3.460
4.40  3.463
4.50  3.475
4.60  3.495
4.70  3.526
4.80  3.561
4.90  3.599
5.00  3.638
5.10  3.681
5.20  3.725
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
