0.10  2.164
0.20  2.156
0.30  2.156
0.40  2.148
0.50  2.124
0.60  2.158
0.70  2.170
0.80  2.184
0.90  2.200
1.00  2.228
1.10  2.258
1.20  2.298
1.30  2.342
1.40  2.370
1.50  2.382
1.60  2.394
1.70  2.412
1.80  2.434
1.90  2.458
2.00  2.482
2.10  2.508
2.20  2.536
2.30  2.566
2.40  2.596
2.50  2.624
2.60  2.652
2.70  2.676
2.80  2.702
2.90  2.727
3.00  2.753
3.10  2.779
3.20  2.803
3.30  2.829
3.40  2.855
3.50  2.879
3.60  2.897
3.70  2.907
3.80  2.911
3.90  2.907
4.00  2.905
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
