0.10  2.238
0.20  2.232
0.30  2.216
0.40  2.254
0.50  2.252
0.60  2.298
0.70  2.272
0.80  2.322
0.90  2.380
1.00  2.434
1.10  2.478
1.20  2.512
1.30  2.508
1.40  2.402
1.50  2.412
1.60  2.444
1.70  2.480
1.80  2.515
1.90  2.545
2.00  2.577
2.10  2.605
2.20  2.629
2.30  2.643
2.40  2.637
2.50  2.617
2.60  2.583
2.70  2.561
2.80  2.553
2.90  2.563
3.00  2.598
3.10  2.710
3.20  2.983
3.30  3.133
3.40  3.210
3.50  3.260
3.60  3.299
3.70  3.335
3.80  3.366
3.90  3.392
4.00  3.419
4.10  3.443
4.20  3.464
4.30  3.482
4.40  3.503
4.50  3.519
4.60  3.532
4.70  3.544
4.80  3.557
4.90  3.567
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
