0.10  2.414
0.20  2.404
0.30  2.406
0.40  2.366
0.50  2.406
0.60  2.396
0.70  2.400
0.80  2.424
0.90  2.394
1.00  2.396
1.10  2.416
1.20  2.428
1.30  2.432
1.40  2.422
1.50  2.408
1.60  2.406
1.70  2.422
1.80  2.452
1.90  2.501
2.00  2.575
2.10  2.673
2.20  2.775
2.30  2.851
2.40  2.899
2.50  2.940
2.60  0.000
2.70  0.000
2.80  0.000
2.90  0.000
3.00  0.000
3.10  0.000
3.20  0.000
3.30  0.000
3.40  0.000
3.50  0.000
3.60  0.000
3.70  0.000
3.80  0.000
3.90  0.000
4.00  0.000
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
