0.10  2.356
0.20  2.326
0.30  2.322
0.40  2.278
0.50  2.266
0.60  2.254
0.70  2.260
0.80  2.278
0.90  2.336
1.00  2.470
1.10  2.516
1.20  2.560
1.30  2.614
1.40  2.673
1.50  2.785
1.60  2.473
1.70  2.549
1.80  2.589
1.90  2.617
2.00  2.635
2.10  2.647
2.20  2.651
2.30  2.647
2.40  2.633
2.50  2.614
2.60  2.586
2.70  2.558
2.80  2.534
2.90  2.524
3.00  2.556
3.10  2.769
3.20  2.994
3.30  3.064
3.40  3.091
3.50  3.103
3.60  3.105
3.70  3.104
3.80  3.102
3.90  3.094
4.00  3.089
4.10  3.083
4.20  3.077
4.30  3.071
4.40  3.068
4.50  3.064
4.60  3.058
4.70  3.057
4.80  3.055
4.90  3.055
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
