0.10  0.000
0.20  0.000
0.30  0.000
0.40  2.182
0.50  2.170
0.60  2.166
0.70  2.162
0.80  2.154
0.90  2.146
1.00  2.138
1.10  2.130
1.20  2.128
1.30  2.128
1.40  2.130
1.50  2.132
1.60  2.138
1.70  2.144
1.80  2.152
1.90  2.162
2.00  2.174
2.10  2.190
2.20  2.208
2.30  2.228
2.40  2.250
2.50  2.274
2.60  2.300
2.70  2.326
2.80  2.356
2.90  2.388
3.00  2.424
3.10  2.468
3.20  2.520
3.30  2.588
3.40  2.676
3.50  2.780
3.60  0.000
3.70  0.000
3.80  0.000
3.90  0.000
4.00  0.000
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
