0.10  2.314
0.20  2.324
0.30  2.308
0.40  2.318
0.50  2.336
0.60  2.358
0.70  2.382
0.80  2.384
0.90  2.366
1.00  2.332
1.10  2.292
1.20  2.260
1.30  2.248
1.40  2.246
1.50  2.250
1.60  2.258
1.70  2.266
1.80  2.276
1.90  2.286
2.00  2.296
2.10  2.304
2.20  2.310
2.30  2.312
2.40  2.310
2.50  2.304
2.60  2.294
2.70  2.280
2.80  2.266
2.90  2.254
3.00  2.242
3.10  2.234
3.20  2.228
3.30  2.228
3.40  2.232
3.50  2.240
3.60  2.256
3.70  2.280
3.80  2.310
3.90  2.350
4.00  2.402
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
