0.10  2.140
0.20  2.148
0.30  2.158
0.40  2.126
0.50  2.120
0.60  2.116
0.70  2.114
0.80  2.118
0.90  2.122
1.00  2.126
1.10  2.126
1.20  2.122
1.30  2.118
1.40  2.118
1.50  2.122
1.60  2.130
1.70  2.140
1.80  2.150
1.90  2.160
2.00  2.170
2.10  2.176
2.20  2.182
2.30  2.188
2.40  2.192
2.50  2.198
2.60  0.000
2.70  0.000
2.80  0.000
2.90  0.000
3.00  0.000
3.10  0.000
3.20  0.000
3.30  0.000
3.40  0.000
3.50  0.000
3.60  0.000
3.70  0.000
3.80  0.000
3.90  0.000
4.00  0.000
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
