0.10  2.150
0.20  2.156
0.30  2.146
0.40  2.134
0.50  2.128
0.60  2.120
0.70  2.112
0.80  2.106
0.90  2.100
1.00  2.094
1.10  2.088
1.20  2.078
1.30  2.068
1.40  2.062
1.50  2.060
1.60  2.058
1.70  2.058
1.80  2.056
1.90  2.054
2.00  2.050
2.10  2.048
2.20  2.048
2.30  2.050
2.40  2.056
2.50  2.064
2.60  2.078
2.70  2.094
2.80  2.116
2.90  2.140
3.00  2.168
3.10  2.196
3.20  2.226
3.30  2.254
3.40  2.282
3.50  2.306
3.60  2.330
3.70  2.350
3.80  2.372
3.90  2.394
4.00  2.416
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
