0.10  2.064
0.20  2.072
0.30  2.048
0.40  2.046
0.50  2.056
0.60  2.060
0.70  2.064
0.80  2.080
0.90  2.118
1.00  2.168
1.10  2.194
1.20  2.206
1.30  2.214
1.40  2.218
1.50  2.222
1.60  2.226
1.70  2.228
1.80  2.230
1.90  2.234
2.00  2.236
2.10  2.242
2.20  2.250
2.30  2.256
2.40  2.260
2.50  2.258
2.60  2.252
2.70  2.242
2.80  2.232
2.90  2.220
3.00  2.208
3.10  2.196
3.20  2.184
3.30  2.174
3.40  2.164
3.50  2.154
3.60  2.146
3.70  2.138
3.80  2.134
3.90  2.130
4.00  2.128
4.10  2.128
4.20  2.132
4.30  2.138
4.40  2.146
4.50  2.158
4.60  2.176
4.70  2.198
4.80  2.226
4.90  2.264
5.00  2.310
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
