0.10  0.000
0.20  0.000
0.30  0.000
0.40  0.000
0.50  2.136
0.60  2.118
0.70  2.100
0.80  2.094
0.90  2.096
1.00  2.110
1.10  2.132
1.20  2.152
1.30  2.162
1.40  2.168
1.50  2.172
1.60  2.172
1.70  2.172
1.80  2.172
1.90  2.172
2.00  2.170
2.10  2.168
2.20  2.168
2.30  2.168
2.40  2.168
2.50  2.168
2.60  2.170
2.70  2.174
2.80  2.182
2.90  2.190
3.00  2.202
3.10  2.220
3.20  2.242
3.30  2.270
3.40  2.306
3.50  2.352
3.60  2.414
3.70  0.000
3.80  0.000
3.90  0.000
4.00  0.000
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
