0.10  2.336
0.20  2.322
0.30  2.330
0.40  2.334
0.50  2.332
0.60  2.324
0.70  2.314
0.80  2.292
0.90  2.264
1.00  2.244
1.10  2.232
1.20  2.222
1.30  2.212
1.40  2.204
1.50  2.192
1.60  2.182
1.70  2.172
1.80  2.164
1.90  2.160
2.00  2.160
2.10  2.164
2.20  2.172
2.30  2.180
2.40  2.190
2.50  2.196
2.60  2.200
2.70  2.204
2.80  2.204
2.90  2.204
3.00  2.204
3.10  2.204
3.20  2.206
3.30  2.210
3.40  2.216
3.50  2.228
3.60  2.246
3.70  2.268
3.80  2.300
3.90  2.342
4.00  2.396
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
