0.10  0.000
0.20  0.000
0.30  0.000
0.40  0.000
0.50  2.066
0.60  2.068
0.70  2.084
0.80  2.092
0.90  2.088
1.00  2.084
1.10  2.084
1.20  2.084
1.30  2.086
1.40  2.086
1.50  2.090
1.60  2.096
1.70  2.104
1.80  2.114
1.90  2.128
2.00  2.140
2.10  2.152
2.20  2.164
2.30  2.174
2.40  2.180
2.50  2.188
2.60  2.192
2.70  2.196
2.80  2.200
2.90  2.204
3.00  2.208
3.10  2.214
3.20  2.220
3.30  2.232
3.40  2.246
3.50  2.268
3.60  2.298
3.70  2.336
3.80  2.388
3.90  2.458
4.00  2.550
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
