0.10  0.000
0.20  0.000
0.30  0.000
0.40  0.000
0.50  2.064
0.60  2.074
0.70  2.080
0.80  2.078
0.90  2.076
1.00  2.070
1.10  2.062
1.20  2.054
1.30  2.046
1.40  2.040
1.50  2.034
1.60  2.032
1.70  2.030
1.80  2.030
1.90  2.032
2.00  2.038
2.10  2.046
2.20  2.060
2.30  2.080
2.40  2.106
2.50  2.136
2.60  2.172
2.70  2.210
2.80  2.256
2.90  2.304
3.00  2.362
3.10  0.000
3.20  0.000
3.30  0.000
3.40  0.000
3.50  0.000
3.60  0.000
3.70  0.000
3.80  0.000
3.90  0.000
4.00  0.000
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
