0.10  0.000
0.20  0.000
0.30  0.000
0.40  0.000
0.50  0.000
0.60  0.000
0.70  0.000
0.80  0.000
0.90  2.258
1.00  2.282
1.10  2.306
1.20  2.336
1.30  2.370
1.40  2.404
1.50  2.446
1.60  2.487
1.70  2.521
1.80  2.545
1.90  2.559
2.00  2.567
2.10  2.573
2.20  2.575
2.30  2.575
2.40  2.573
2.50  2.569
2.60  2.562
2.70  2.556
2.80  2.556
2.90  2.568
3.00  2.616
3.10  2.725
3.20  2.863
3.30  2.960
3.40  3.020
3.50  3.061
3.60  3.087
3.70  3.105
3.80  3.116
3.90  3.116
4.00  3.112
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
