0.10  0.000
0.20  0.000
0.30  0.000
0.40  0.000
0.50  0.000
0.60  0.000
0.70  0.000
0.80  0.000
0.90  0.000
1.00  0.000
1.10  2.392
1.20  2.424
1.30  2.444
1.40  2.466
1.50  2.476
1.60  2.468
1.70  2.452
1.80  2.446
1.90  2.452
2.00  2.466
2.10  2.488
2.20  2.520
2.30  2.560
2.40  2.604
2.50  2.644
2.60  2.677
2.70  2.701
2.80  2.717
2.90  2.729
3.00  2.737
3.10  2.743
3.20  2.749
3.30  2.755
3.40  2.767
3.50  2.787
3.60  2.811
3.70  2.841
3.80  2.871
3.90  2.900
4.00  2.924
4.10  2.944
4.20  2.960
4.30  2.974
4.40  2.992
4.50  3.010
4.60  3.030
4.70  3.053
4.80  3.079
4.90  3.113
5.00  3.153
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
