0.10  2.194
0.20  2.200
0.30  2.190
0.40  2.196
0.50  2.236
0.60  2.288
0.70  2.336
0.80  2.396
0.90  2.450
1.00  2.554
1.10  2.620
1.20  2.680
1.30  2.730
1.40  2.682
1.50  2.536
1.60  2.544
1.70  2.553
1.80  2.559
1.90  2.557
2.00  2.553
2.10  2.545
2.20  2.535
2.30  2.529
2.40  2.525
2.50  2.523
2.60  2.527
2.70  2.537
2.80  2.549
2.90  2.572
3.00  2.600
3.10  2.648
3.20  2.760
3.30  3.057
3.40  3.282
3.50  3.385
3.60  3.442
3.70  3.476
3.80  3.499
3.90  3.507
4.00  3.512
4.10  3.514
4.20  3.508
4.30  3.497
4.40  3.505
4.50  3.495
4.60  3.474
4.70  3.452
4.80  3.434
4.90  3.418
5.00  3.405
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
