0.10  2.168
0.20  2.172
0.30  2.188
0.40  2.156
0.50  2.156
0.60  2.166
0.70  2.158
0.80  2.176
0.90  2.244
1.00  2.292
1.10  2.304
1.20  2.284
1.30  2.300
1.40  2.322
1.50  2.344
1.60  2.362
1.70  2.378
1.80  2.392
1.90  2.406
2.00  2.424
2.10  2.458
2.20  2.517
2.30  2.581
2.40  2.623
2.50  2.641
2.60  0.000
2.70  0.000
2.80  0.000
2.90  0.000
3.00  0.000
3.10  0.000
3.20  0.000
3.30  0.000
3.40  0.000
3.50  0.000
3.60  0.000
3.70  0.000
3.80  0.000
3.90  0.000
4.00  0.000
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
