0.10  2.356
0.20  2.356
0.30  2.346
0.40  2.336
0.50  2.376
0.60  2.390
0.70  2.404
0.80  2.396
0.90  2.300
1.00  2.276
1.10  2.268
1.20  2.260
1.30  2.250
1.40  2.256
1.50  2.318
1.60  2.449
1.70  2.485
1.80  2.499
1.90  2.509
2.00  2.515
2.10  2.517
2.20  2.515
2.30  2.513
2.40  2.511
2.50  2.505
2.60  2.500
2.70  2.496
2.80  2.496
2.90  2.502
3.00  2.526
3.10  2.572
3.20  2.641
3.30  2.717
3.40  2.784
3.50  2.838
3.60  2.878
3.70  2.913
3.80  2.937
3.90  2.958
4.00  2.974
4.10  2.990
4.20  3.003
4.30  3.015
4.40  3.028
4.50  3.042
4.60  3.051
4.70  3.061
4.80  3.069
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
