0.10  0.000
0.20  0.000
0.30  0.000
0.40  0.000
0.50  0.000
0.60  0.000
0.70  0.000
0.80  0.000
0.90  0.000
1.00  2.402
1.10  2.472
1.20  2.536
1.30  2.590
1.40  2.611
1.50  2.611
1.60  2.581
1.70  2.549
1.80  2.523
1.90  2.505
2.00  2.495
2.10  2.487
2.20  2.485
2.30  2.483
2.40  2.481
2.50  2.481
2.60  2.486
2.70  2.506
2.80  2.676
2.90  0.000
3.00  0.000
3.10  0.000
3.20  0.000
3.30  0.000
3.40  0.000
3.50  0.000
3.60  0.000
3.70  0.000
3.80  0.000
3.90  0.000
4.00  0.000
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
