0.10  2.092
0.20  2.098
0.30  2.098
0.40  2.124
0.50  2.108
0.60  2.138
0.70  2.124
0.80  2.112
0.90  2.120
1.00  2.144
1.10  2.184
1.20  2.268
1.30  2.416
1.40  2.342
1.50  2.326
1.60  2.334
1.70  2.346
1.80  2.383
1.90  2.453
2.00  2.533
2.10  2.595
2.20  2.635
2.30  2.653
2.40  2.651
2.50  2.631
2.60  2.600
2.70  2.570
2.80  2.550
2.90  2.542
3.00  2.548
3.10  2.574
3.20  2.642
3.30  2.789
3.40  2.966
3.50  3.085
3.60  3.151
3.70  3.194
3.80  3.224
3.90  3.241
4.00  3.253
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
