0.10  2.264
0.20  2.268
0.30  2.268
0.40  2.298
0.50  2.308
0.60  2.298
0.70  2.280
0.80  2.276
0.90  2.278
1.00  2.364
1.10  2.382
1.20  2.392
1.30  2.398
1.40  2.398
1.50  2.358
1.60  2.328
1.70  2.350
1.80  2.430
1.90  2.476
2.00  2.504
2.10  2.526
2.20  2.546
2.30  2.564
2.40  2.582
2.50  2.601
2.60  2.619
2.70  2.639
2.80  2.655
2.90  2.675
3.00  2.691
3.10  2.707
3.20  2.721
3.30  2.733
3.40  2.749
3.50  2.765
3.60  2.789
3.70  2.826
3.80  2.874
3.90  2.930
4.00  2.984
4.10  3.026
4.20  3.061
4.30  3.083
4.40  3.099
4.50  3.113
4.60  3.129
4.70  3.149
4.80  3.172
4.90  3.196
5.00  3.222
5.10  3.252
5.20  3.287
5.30  3.327
5.40  3.372
5.50  3.422
5.60  3.483
5.70  3.557
5.80  3.652
5.90  3.771
6.00  3.917
