0.10  0.000
0.20  0.000
0.30  0.000
0.40  0.000
0.50  0.000
0.60  0.000
0.70  0.000
0.80  2.214
0.90  2.234
1.00  2.260
1.10  2.288
1.20  2.318
1.30  2.356
1.40  2.432
1.50  2.482
1.60  2.510
1.70  2.513
1.80  2.515
1.90  2.513
2.00  2.517
2.10  2.525
2.20  2.531
2.30  2.537
2.40  2.543
2.50  2.551
2.60  2.557
2.70  2.566
2.80  2.580
2.90  2.598
3.00  2.626
3.10  2.672
3.20  2.741
3.30  2.837
3.40  2.950
3.50  3.052
3.60  3.133
3.70  3.195
3.80  3.242
3.90  3.272
4.00  3.293
4.10  3.305
4.20  3.310
4.30  3.308
4.40  3.308
4.50  3.305
4.60  3.297
4.70  3.289
4.80  3.282
4.90  3.276
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
