0.10  2.206
0.20  2.212
0.30  2.192
0.40  2.200
0.50  2.238
0.60  2.278
0.70  2.330
0.80  2.380
0.90  2.384
1.00  2.320
1.10  2.320
1.20  2.312
1.30  2.286
1.40  2.294
1.50  2.336
1.60  2.396
1.70  2.447
1.80  2.483
1.90  2.513
2.00  2.537
2.10  2.557
2.20  2.571
2.30  2.579
2.40  2.577
2.50  2.569
2.60  2.557
2.70  2.546
2.80  2.544
2.90  2.558
3.00  2.618
3.10  2.741
3.20  2.867
3.30  2.942
3.40  2.988
3.50  3.020
3.60  3.045
3.70  3.067
3.80  3.086
3.90  3.100
4.00  3.114
4.10  3.125
4.20  3.129
4.30  3.133
4.40  3.136
4.50  3.132
4.60  3.124
4.70  3.115
4.80  3.101
4.90  3.085
5.00  3.063
5.10  3.037
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
