0.10  2.016
0.20  2.014
0.30  2.020
0.40  2.032
0.50  2.034
0.60  2.040
0.70  2.050
0.80  2.074
0.90  2.090
1.00  2.092
1.10  2.092
1.20  2.092
1.30  2.088
1.40  2.086
1.50  2.082
1.60  2.082
1.70  2.080
1.80  2.082
1.90  2.082
2.00  2.084
2.10  2.086
2.20  2.088
2.30  2.088
2.40  2.086
2.50  2.086
2.60  2.084
2.70  2.084
2.80  2.084
2.90  2.086
3.00  2.088
3.10  2.092
3.20  2.100
3.30  2.108
3.40  2.118
3.50  2.130
3.60  2.146
3.70  2.164
3.80  2.182
3.90  2.204
4.00  2.228
4.10  2.254
4.20  2.282
4.30  2.314
4.40  2.348
4.50  2.384
4.60  2.422
4.70  2.466
4.80  2.512
4.90  2.560
5.00  2.612
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
