0.10  2.320
0.20  2.328
0.30  2.346
0.40  2.368
0.50  2.400
0.60  2.402
0.70  2.388
0.80  2.360
0.90  2.328
1.00  2.304
1.10  2.292
1.20  2.286
1.30  2.278
1.40  2.268
1.50  2.252
1.60  2.232
1.70  2.212
1.80  2.200
1.90  2.194
2.00  2.192
2.10  2.192
2.20  2.192
2.30  2.192
2.40  2.190
2.50  2.188
2.60  2.182
2.70  2.178
2.80  2.172
2.90  2.168
3.00  2.162
3.10  2.158
3.20  2.156
3.30  2.156
3.40  2.158
3.50  2.160
3.60  2.168
3.70  2.178
3.80  2.190
3.90  2.208
4.00  2.232
4.10  2.262
4.20  2.300
4.30  2.348
4.40  2.406
4.50  2.480
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
