0.10  0.000
0.20  0.000
0.30  0.000
0.40  0.000
0.50  2.122
0.60  2.154
0.70  2.156
0.80  2.154
0.90  2.146
1.00  2.140
1.10  2.136
1.20  2.136
1.30  2.134
1.40  2.130
1.50  2.124
1.60  2.112
1.70  2.098
1.80  2.078
1.90  2.056
2.00  2.034
2.10  2.020
2.20  2.010
2.30  2.006
2.40  2.004
2.50  2.006
2.60  2.012
2.70  2.016
2.80  2.024
2.90  2.030
3.00  2.036
3.10  2.042
3.20  2.046
3.30  2.050
3.40  2.050
3.50  2.048
3.60  2.044
3.70  2.038
3.80  2.028
3.90  2.016
4.00  2.002
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
