0.10  2.150
0.20  2.142
0.30  2.156
0.40  2.156
0.50  2.138
0.60  2.134
0.70  2.130
0.80  2.122
0.90  2.110
1.00  2.096
1.10  2.084
1.20  2.080
1.30  2.078
1.40  2.080
1.50  2.082
1.60  2.082
1.70  2.080
1.80  2.076
1.90  2.070
2.00  2.064
2.10  2.054
2.20  2.046
2.30  2.034
2.40  2.024
2.50  2.012
2.60  2.000
2.70  1.986
2.80  1.972
2.90  1.956
3.00  1.940
3.10  1.924
3.20  1.908
3.30  1.890
3.40  1.872
3.50  1.854
3.60  1.838
3.70  1.822
3.80  1.808
3.90  1.796
4.00  1.784
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
