0.10  2.106
0.20  2.108
0.30  2.108
0.40  2.106
0.50  2.106
0.60  2.102
0.70  2.098
0.80  2.096
0.90  2.096
1.00  2.096
1.10  2.098
1.20  2.100
1.30  2.102
1.40  2.106
1.50  2.110
1.60  2.116
1.70  2.124
1.80  2.134
1.90  2.142
2.00  2.152
2.10  2.160
2.20  2.166
2.30  2.172
2.40  2.174
2.50  2.174
2.60  2.172
2.70  2.166
2.80  2.160
2.90  2.152
3.00  2.144
3.10  2.138
3.20  2.132
3.30  2.128
3.40  2.128
3.50  2.130
3.60  2.136
3.70  2.146
3.80  2.160
3.90  2.182
4.00  2.210
4.10  0.000
4.20  0.000
4.30  0.000
4.40  0.000
4.50  0.000
4.60  0.000
4.70  0.000
4.80  0.000
4.90  0.000
5.00  0.000
5.10  0.000
5.20  0.000
5.30  0.000
5.40  0.000
5.50  0.000
5.60  0.000
5.70  0.000
5.80  0.000
5.90  0.000
6.00  0.000
