0.10  2.194
0.20  2.190
0.30  2.188
0.40  2.176
0.50  2.172
0.60  2.170
0.70  2.170
0.80  2.166
0.90  2.156
1.00  2.124
1.10  2.106
1.20  2.106
1.30  2.110
1.40  2.112
1.50  2.116
1.60  2.120
1.70  2.124
1.80  2.126
1.90  2.128
2.00  2.130
2.10  2.130
2.20  2.130
2.30  2.128
2.40  2.126
2.50  2.120
2.60  2.114
2.70  2.108
2.80  2.098
2.90  2.090
3.00  2.078
3.10  2.068
3.20  2.056
3.30  2.044
3.40  2.032
3.50  2.022
3.60  2.010
3.70  2.002
3.80  1.992
3.90  1.986
4.00  1.978
4.10  1.974
4.20  1.968
4.30  1.964
4.40  1.962
4.50  1.958
4.60  1.956
4.70  1.956
4.80  1.956
4.90  1.956
5.00  1.958
5.10  1.960
5.20  1.964
5.30  1.970
5.40  1.978
5.50  1.988
5.60  2.002
5.70  2.018
5.80  2.040
5.90  2.068
6.00  2.106
