0.10  2.192
0.20  2.192
0.30  2.192
0.40  2.192
0.50  2.180
0.60  2.186
0.70  2.192
0.80  2.188
0.90  2.170
1.00  2.148
1.10  2.144
1.20  2.150
1.30  2.160
1.40  2.170
1.50  2.180
1.60  2.188
1.70  2.194
1.80  2.196
1.90  2.196
2.00  2.194
2.10  2.192
2.20  2.190
2.30  2.188
2.40  2.186
2.50  2.184
2.60  2.184
2.70  2.186
2.80  2.186
2.90  2.188
3.00  2.188
3.10  2.188
3.20  2.188
3.30  2.188
3.40  2.188
3.50  2.186
3.60  2.182
3.70  2.180
3.80  2.176
3.90  2.174
4.00  2.170
4.10  2.166
4.20  2.162
4.30  2.158
4.40  2.154
4.50  2.150
4.60  2.146
4.70  2.142
4.80  2.138
4.90  2.134
5.00  2.132
5.10  2.128
5.20  2.128
5.30  2.128
5.40  2.128
5.50  2.132
5.60  2.138
5.70  2.148
5.80  2.162
5.90  2.180
6.00  2.206
