   1.1754345e+02   3.1757307e+01   4.4750000e+01
   1.1754479e+02   3.1869070e+01   2.8823000e+01
   0.0000000e+00   8.6465244e-04   8.6465244e-04
   2.0000000e-02   2.7115117e-03  -9.0512149e-04
   4.0000000e-02   4.3559950e-03  -2.3168744e-03
   6.0000000e-02   5.5444810e-03  -3.1179676e-03
   8.0000000e-02   6.0667581e-03  -3.1376078e-03
   1.0000000e-01   5.7590645e-03  -2.3441237e-03
   1.2000000e-01   4.5200321e-03  -8.7081689e-04
   1.4000000e-01   2.3612968e-03   9.8413725e-04
   1.6000000e-01  -5.3640070e-04   2.7913512e-03
   1.8000000e-01  -3.8112989e-03   4.0969539e-03
   2.0000000e-01  -6.9783995e-03   4.5760568e-03
   2.2000000e-01  -9.5474555e-03   4.1382533e-03
   2.4000000e-01  -1.1150215e-02   2.9365318e-03
   2.6000000e-01  -1.1612883e-02   1.3042933e-03
   2.8000000e-01  -1.0961704e-02  -3.3341604e-04
   3.0000000e-01  -9.3936812e-03  -1.5504974e-03
   3.2000000e-01  -7.2357166e-03  -2.0247315e-03
   3.4000000e-01  -4.9016101e-03  -1.6479541e-03
   3.6000000e-01  -2.8313461e-03  -5.7453071e-04
   3.8000000e-01  -1.3900308e-03   8.2960733e-04
   4.0000000e-01  -7.5467357e-04   2.1005213e-03
   4.2000000e-01  -8.5168954e-04   2.8113665e-03
   4.4000000e-01  -1.3909839e-03   2.6973624e-03
   4.6000000e-01  -1.9887919e-03   1.7258605e-03
   4.8000000e-01  -2.3112974e-03   8.8608606e-05
   5.0000000e-01  -2.1657746e-03  -1.8646911e-03
   5.2000000e-01  -1.5191847e-03  -3.7134796e-03
   5.4000000e-01  -4.7517636e-04  -5.0492142e-03
   5.6000000e-01   7.6631069e-04  -5.5528166e-03
   5.8000000e-01   1.9681495e-03  -5.0720255e-03
   6.0000000e-01   2.9244278e-03  -3.6772059e-03
   6.2000000e-01   3.5160820e-03  -1.6497545e-03
   6.4000000e-01   3.7338167e-03   5.9790678e-04
   6.6000000e-01   3.6572295e-03   2.6202325e-03
   6.8000000e-01   3.4043324e-03   4.0277960e-03
   7.0000000e-01   3.0917575e-03   4.5721803e-03
   7.2000000e-01   2.8270228e-03   4.2123687e-03
   7.4000000e-01   2.6973105e-03   3.1332978e-03
   7.6000000e-01   2.7263465e-03   1.7035634e-03
   7.8000000e-01   2.8500710e-03   3.6020496e-04
   8.0000000e-01   2.9613075e-03  -5.7051753e-04
   8.2000000e-01   2.9744290e-03  -1.0175783e-03
   8.4000000e-01   2.8381274e-03  -1.1610400e-03
   8.6000000e-01   2.5125420e-03  -1.2863525e-03
   8.8000000e-01   1.9644762e-03  -1.6061228e-03
   9.0000000e-01   1.1790098e-03  -2.1555751e-03
   9.2000000e-01   1.6782467e-04  -2.7860113e-03
   9.4000000e-01  -1.0125858e-03  -3.2265640e-03
   9.6000000e-01  -2.2363857e-03  -3.2022918e-03
   9.8000000e-01  -3.3227896e-03  -2.5746492e-03
   1.0000000e+00  -4.1069183e-03  -1.4262506e-03
   1.0200000e+00  -4.5021649e-03  -3.5816506e-05
   1.0400000e+00  -4.4940211e-03   1.2414624e-03
   1.0600000e+00  -4.1083192e-03   2.1075508e-03
   1.0800000e+00  -3.4098394e-03   2.4041571e-03
   1.1000000e+00  -2.5085125e-03   2.1520034e-03
   1.1200000e+00  -1.5387341e-03   1.5458289e-03
   1.1400000e+00  -6.2149593e-04   8.7751642e-04
   1.1600000e+00   1.6677997e-04   4.3296393e-04
   1.1800000e+00   8.0287415e-04   4.2529006e-04
   1.2000000e+00   1.2884943e-03   9.3474732e-04
   1.2200000e+00   1.5980734e-03   1.8472899e-03
   1.2400000e+00   1.6559383e-03   2.8764228e-03
   1.2600000e+00   1.3629719e-03   3.6845077e-03
   1.2800000e+00   6.4150404e-04   4.0142563e-03
   1.3000000e+00  -5.1502756e-04   3.7683074e-03
   1.3200000e+00  -1.9939063e-03   3.0169217e-03
   1.3400000e+00  -3.5515026e-03   1.9373915e-03
   1.3600000e+00  -4.8558076e-03   7.3758718e-04
   1.3800000e+00  -5.5652761e-03  -3.8803551e-04
   1.4000000e+00  -5.4339728e-03  -1.2803372e-03
   1.4200000e+00  -4.4161763e-03  -1.8423159e-03
   1.4400000e+00  -2.7071025e-03  -2.0619011e-03
   1.4600000e+00  -6.9178740e-04  -2.0058830e-03
   1.4800000e+00   1.1750913e-03  -1.7799431e-03
   1.5000000e+00   2.5075303e-03  -1.4681362e-03
   1.5200000e+00   3.0767711e-03  -1.0865591e-03
   1.5400000e+00   2.8342976e-03  -5.8630363e-04
   1.5600000e+00   1.9058784e-03   1.0152086e-04
   1.5800000e+00   5.6509530e-04   1.0107023e-03
   1.6000000e+00  -8.2960074e-04   2.1019008e-03
   1.6200000e+00  -1.9294920e-03   3.2606955e-03
   1.6400000e+00  -2.5004772e-03   4.3254604e-03
   1.6600000e+00  -2.5097052e-03   5.1182946e-03
   1.6800000e+00  -2.1403981e-03   5.4779095e-03
   1.7000000e+00  -1.6865562e-03   5.3153918e-03
