6.537500000000000533e-01 5.944800000000000084e-01 3.862599999999999922e-01 1.558299999999999963e-01 2.440799999999999914e-01 2.530899999999999817e-01 2.432600000000000040e-01 2.284799999999999887e-01 2.093099999999999961e-01 1.876200000000000090e-01 1.669799999999999895e-01 1.498099999999999987e-01 1.369400000000000062e-01 1.280999999999999917e-01 1.227000000000000035e-01 1.200900000000000023e-01 1.197600000000000053e-01 1.213299999999999934e-01 1.245600000000000041e-01 1.293199999999999905e-01 1.355200000000000016e-01 1.430700000000000027e-01 1.517699999999999882e-01 1.613300000000000012e-01 1.713200000000000001e-01 1.811800000000000077e-01 1.903100000000000069e-01 1.980699999999999961e-01 2.030000000000000138e-01 1.988900000000000112e-01 1.937200000000000033e-01 1.875600000000000045e-01 1.805299999999999960e-01 1.728000000000000091e-01 1.646100000000000063e-01 1.562399999999999900e-01 1.480200000000000127e-01 1.402599999999999958e-01 1.330900000000000138e-01 1.264500000000000068e-01 1.201799999999999952e-01 1.140899999999999970e-01 1.080499999999999933e-01 1.019300000000000067e-01 9.564000000000000279e-02 8.913899999999999602e-02 8.240799999999999514e-02 7.546100000000000030e-02 6.833999999999999797e-02 6.112000000000000072e-02 5.391100000000000059e-02 4.688300000000000106e-02 4.030299999999999855e-02 3.459899999999999781e-02 3.042500000000000066e-02 2.859099999999999836e-02 2.962199999999999903e-02 3.329200000000000215e-02 3.886099999999999971e-02 4.561199999999999977e-02
7.338750000000000551e-01 6.573649999999999771e-01 5.304349999999999898e-01 2.889550000000000174e-01 2.627849999999999908e-01 2.548050000000000037e-01 2.363699999999999968e-01 2.171150000000000024e-01 1.964349999999999985e-01 1.755950000000000011e-01 1.571599999999999941e-01 1.426149999999999918e-01 1.321200000000000152e-01 1.251200000000000090e-01 1.209699999999999942e-01 1.191399999999999959e-01 1.192699999999999871e-01 1.211500000000000077e-01 1.246550000000000019e-01 1.297300000000000120e-01 1.363449999999999940e-01 1.443949999999999956e-01 1.537000000000000033e-01 1.639400000000000024e-01 1.746449999999999947e-01 1.852449999999999930e-01 1.951050000000000006e-01 2.035500000000000087e-01 2.090449999999999808e-01 2.051800000000000013e-01 2.001499999999999946e-01 1.940100000000000158e-01 1.868950000000000056e-01 1.789749999999999952e-01 1.704899999999999749e-01 1.617549999999999821e-01 1.531150000000000011e-01 1.449300000000000033e-01 1.373449999999999949e-01 1.302949999999999942e-01 1.236450000000000049e-01 1.172249999999999959e-01 1.108850000000000113e-01 1.045050000000000007e-01 9.800149999999999140e-02 9.132950000000000790e-02 8.447299999999999254e-02 7.744650000000000145e-02 7.029799999999999938e-02 6.310649999999999593e-02 5.599400000000000210e-02 4.914500000000000118e-02 4.284000000000000308e-02 3.750599999999999767e-02 3.374399999999999622e-02 3.221999999999999864e-02 3.331350000000000283e-02 3.682150000000000006e-02 4.214199999999999890e-02 4.865200000000000080e-02
7.169699999999999962e-01 5.924899999999999611e-01 5.105800000000000338e-01 2.995499999999999829e-01 2.643900000000000139e-01 2.437900000000000067e-01 2.196899999999999964e-01 1.980200000000000016e-01 1.773800000000000099e-01 1.587899999999999867e-01 1.438300000000000134e-01 1.328900000000000081e-01 1.254800000000000082e-01 1.208000000000000046e-01 1.182300000000000018e-01 1.174100000000000005e-01 1.181600000000000011e-01 1.204699999999999938e-01 1.243400000000000061e-01 1.298100000000000087e-01 1.368999999999999939e-01 1.455200000000000105e-01 1.554699999999999971e-01 1.664200000000000124e-01 1.778800000000000103e-01 1.892500000000000016e-01 1.998499999999999999e-01 2.089900000000000091e-01 2.150799999999999934e-01 2.114699999999999913e-01 2.065800000000000136e-01 2.004799999999999915e-01 1.932699999999999974e-01 1.851599999999999913e-01 1.764000000000000012e-01 1.673000000000000043e-01 1.582600000000000118e-01 1.496500000000000052e-01 1.416499999999999981e-01 1.342099999999999960e-01 1.271899999999999975e-01 1.204400000000000054e-01 1.138099999999999945e-01 1.071799999999999975e-01 1.004799999999999999e-01 9.364500000000000601e-02 8.667400000000000104e-02 7.958300000000000096e-02 7.241999999999999826e-02 6.527199999999999669e-02 5.827000000000000235e-02 5.160800000000000110e-02 4.557599999999999846e-02 4.058699999999999808e-02 3.718300000000000077e-02 3.590999999999999748e-02 3.704699999999999660e-02 4.041199999999999654e-02 4.550699999999999884e-02 5.178800000000000070e-02
7.122049999999999770e-01 4.820900000000000185e-01 3.528549999999999742e-01 1.891149999999999776e-01 2.422699999999999854e-01 2.183650000000000035e-01 1.932650000000000201e-01 1.715399999999999980e-01 1.525299999999999989e-01 1.376249999999999973e-01 1.273699999999999832e-01 1.209599999999999981e-01 1.172600000000000031e-01 1.152999999999999997e-01 1.145700000000000052e-01 1.149199999999999944e-01 1.164300000000000057e-01 1.192749999999999921e-01 1.236000000000000015e-01 1.295499999999999985e-01 1.371799999999999964e-01 1.464249999999999996e-01 1.570799999999999974e-01 1.687950000000000006e-01 1.810450000000000115e-01 1.932050000000000156e-01 2.045750000000000068e-01 2.144250000000000045e-01 2.211049999999999960e-01 2.177600000000000091e-01 2.130250000000000199e-01 2.069550000000000001e-01 1.996749999999999914e-01 1.913799999999999946e-01 1.823400000000000021e-01 1.728899999999999881e-01 1.634550000000000169e-01 1.544349999999999890e-01 1.460199999999999831e-01 1.381950000000000123e-01 1.308250000000000246e-01 1.237499999999999989e-01 1.168399999999999994e-01 1.099749999999999894e-01 1.030750000000000000e-01 9.609449999999999936e-02 8.902200000000000391e-02 8.187749999999999195e-02 7.471400000000000263e-02 6.762250000000000205e-02 6.074150000000000382e-02 5.427200000000000080e-02 4.850250000000000394e-02 4.382750000000000534e-02 4.073000000000000231e-02 3.965899999999999981e-02 4.082299999999999818e-02 4.406100000000000294e-02 4.895050000000000096e-02 5.501500000000000140e-02
7.877899999999999903e-01 4.685500000000000220e-01 3.328099999999999947e-01 1.140400000000000025e-01 2.032799999999999885e-01 1.822300000000000031e-01 1.601100000000000023e-01 1.398800000000000043e-01 1.235399999999999970e-01 1.133900000000000047e-01 1.088100000000000039e-01 1.076300000000000034e-01 1.080399999999999971e-01 1.089999999999999997e-01 1.102299999999999947e-01 1.118500000000000050e-01 1.141899999999999998e-01 1.176399999999999946e-01 1.224999999999999978e-01 1.290000000000000036e-01 1.372299999999999909e-01 1.471699999999999953e-01 1.585699999999999887e-01 1.710800000000000098e-01 1.841500000000000081e-01 1.971199999999999897e-01 2.092700000000000116e-01 2.198499999999999899e-01 2.271299999999999986e-01 2.240600000000000092e-01 2.194800000000000084e-01 2.134500000000000008e-01 2.061000000000000054e-01 1.976300000000000001e-01 1.883100000000000052e-01 1.785200000000000120e-01 1.686999999999999889e-01 1.592699999999999949e-01 1.504600000000000104e-01 1.422599999999999976e-01 1.345399999999999929e-01 1.271500000000000130e-01 1.199699999999999933e-01 1.128699999999999981e-01 1.057899999999999952e-01 9.866600000000000370e-02 9.150300000000000100e-02 8.431500000000000106e-02 7.716099999999999348e-02 7.013600000000000390e-02 6.338199999999999390e-02 5.710300000000000098e-02 5.158399999999999791e-02 4.719500000000000084e-02 4.436199999999999866e-02 4.345700000000000257e-02 4.463700000000000306e-02 4.775800000000000184e-02 5.245799999999999769e-02 5.831700000000000078e-02
6.912800000000000056e-01 4.218850000000000100e-01 3.522800000000000376e-01 1.522850000000000037e-01 1.562800000000000022e-01 1.413599999999999857e-01 1.240650000000000086e-01 1.053484999999999977e-01 9.175200000000000022e-02 8.705950000000001188e-02 8.900800000000000378e-02 9.356300000000000727e-02 9.825949999999999962e-02 1.021799999999999931e-01 1.053600000000000092e-01 1.082499999999999990e-01 1.114650000000000085e-01 1.155749999999999972e-01 1.210350000000000037e-01 1.281599999999999961e-01 1.370800000000000074e-01 1.477549999999999975e-01 1.599599999999999911e-01 1.733000000000000096e-01 1.872199999999999975e-01 2.010250000000000092e-01 2.139699999999999935e-01 2.252750000000000030e-01 2.331699999999999884e-01 2.303749999999999964e-01 2.259599999999999942e-01 2.199750000000000039e-01 2.125549999999999939e-01 2.039050000000000029e-01 1.943250000000000255e-01 1.841899999999999926e-01 1.739850000000000008e-01 1.641650000000000054e-01 1.549650000000000194e-01 1.463949999999999974e-01 1.383300000000000085e-01 1.306450000000000111e-01 1.231949999999999990e-01 1.158799999999999969e-01 1.086149999999999893e-01 1.013700000000000018e-01 9.412299999999999833e-02 8.690300000000000802e-02 7.976749999999999119e-02 7.281550000000000522e-02 6.619150000000000034e-02 6.009950000000000014e-02 5.481500000000000261e-02 5.068199999999999789e-02 4.807449999999999918e-02 4.730349999999999833e-02 4.848850000000000382e-02 5.150050000000000461e-02 5.602599999999999941e-02 6.169099999999999584e-02
8.051399999999999668e-01 3.263900000000000134e-01 2.952199999999999824e-01 1.697400000000000020e-01 1.159199999999999953e-01 1.062400000000000011e-01 9.184699999999999809e-02 7.209300000000000430e-02 5.921099999999999974e-02 6.004799999999999721e-02 6.923799999999999399e-02 7.969999999999999307e-02 8.852799999999999558e-02 9.520399999999999696e-02 1.001900000000000013e-01 1.042899999999999938e-01 1.083699999999999941e-01 1.131800000000000028e-01 1.192899999999999933e-01 1.270999999999999908e-01 1.367599999999999927e-01 1.482400000000000106e-01 1.612800000000000067e-01 1.754900000000000071e-01 1.902699999999999947e-01 2.049199999999999910e-01 2.186700000000000033e-01 2.307200000000000084e-01 2.392299999999999982e-01 2.367200000000000137e-01 2.324700000000000100e-01 2.265300000000000091e-01 2.190400000000000125e-01 2.102199999999999902e-01 2.003699999999999926e-01 1.899099999999999955e-01 1.793299999999999894e-01 1.691199999999999926e-01 1.595300000000000051e-01 1.506000000000000116e-01 1.422100000000000031e-01 1.342200000000000060e-01 1.265199999999999936e-01 1.189899999999999985e-01 1.115600000000000064e-01 1.041900000000000048e-01 9.686799999999999577e-02 8.962299999999999434e-02 8.251300000000000301e-02 7.563799999999999690e-02 6.914399999999999713e-02 6.323299999999999754e-02 5.816700000000000342e-02 5.426299999999999873e-02 5.185100000000000126e-02 5.118999999999999939e-02 5.237300000000000288e-02 5.528299999999999881e-02 5.964499999999999663e-02 6.512400000000000133e-02
7.158900000000000263e-01 2.319549999999999945e-01 2.467050000000000076e-01 1.953000000000000014e-01 1.004965000000000025e-01 9.085550000000000570e-02 7.491949999999999998e-02 4.916050000000000281e-02 2.904999999999999943e-02 3.397949999999999582e-02 5.127900000000000513e-02 6.718050000000000410e-02 7.947599999999999110e-02 8.840900000000000147e-02 9.490550000000000375e-02 1.000680000000000042e-01 1.049549999999999927e-01 1.104749999999999899e-01 1.173000000000000015e-01 1.258500000000000174e-01 1.363150000000000195e-01 1.486399999999999944e-01 1.625650000000000150e-01 1.776650000000000174e-01 1.933249999999999968e-01 2.088349999999999929e-01 2.233999999999999875e-01 2.361849999999999783e-01 2.453250000000000153e-01 2.430950000000000055e-01 2.390050000000000230e-01 2.331150000000000166e-01 2.255599999999999827e-01 2.165749999999999897e-01 2.064699999999999869e-01 1.956799999999999928e-01 1.847250000000000003e-01 1.741300000000000070e-01 1.641750000000000154e-01 1.548799999999999899e-01 1.461600000000000121e-01 1.378900000000000126e-01 1.299349999999999949e-01 1.222050000000000081e-01 1.146099999999999897e-01 1.071300000000000030e-01 9.974349999999999883e-02 9.248049999999999327e-02 8.540100000000000469e-02 7.860600000000000920e-02 7.224050000000001304e-02 6.650100000000000455e-02 6.163549999999999585e-02 5.793449999999999989e-02 5.568850000000000189e-02 5.511649999999999883e-02 5.628999999999999976e-02 5.910250000000000226e-02 6.331100000000000616e-02 6.861349999999999394e-02
7.326200000000000490e-01 1.189899999999999985e-01 2.190699999999999870e-01 2.242099999999999926e-01 1.016399999999999942e-01 9.725599999999999523e-02 7.927800000000000125e-02 4.868100000000000205e-02 1.622099999999999931e-02 1.314700000000000070e-02 3.771800000000000153e-02 5.711100000000000204e-02 7.161599999999999910e-02 8.207899999999999918e-02 8.968500000000000083e-02 9.570599999999999941e-02 1.013300000000000034e-01 1.075600000000000028e-01 1.151200000000000001e-01 1.244799999999999934e-01 1.358000000000000040e-01 1.490100000000000036e-01 1.638499999999999956e-01 1.798500000000000099e-01 1.963999999999999913e-01 2.127799999999999969e-01 2.281600000000000017e-01 2.416899999999999882e-01 2.514500000000000068e-01 2.495100000000000096e-01 2.455799999999999927e-01 2.397400000000000087e-01 2.321199999999999930e-01 2.229700000000000015e-01 2.126099999999999934e-01 2.014900000000000024e-01 1.901799999999999879e-01 1.791999999999999982e-01 1.688699999999999923e-01 1.592300000000000104e-01 1.502000000000000002e-01 1.416399999999999881e-01 1.334500000000000131e-01 1.255100000000000104e-01 1.177699999999999997e-01 1.101800000000000002e-01 1.027300000000000019e-01 9.545800000000000118e-02 8.841200000000000447e-02 8.169800000000000673e-02 7.545699999999999630e-02 6.987899999999999667e-02 6.519899999999999307e-02 6.167899999999999772e-02 5.957599999999999701e-02 5.907699999999999757e-02 6.023499999999999688e-02 6.295399999999999607e-02 6.701699999999999324e-02 7.215000000000000580e-02
7.315099999999999936e-01 1.222449999999999926e-01 2.096600000000000130e-01 1.900950000000000140e-01 9.964749999999999996e-02 1.155049999999999966e-01 9.729749999999999510e-02 6.633400000000000407e-02 3.619350000000000345e-02 2.062900000000000150e-02 3.326700000000000490e-02 5.096300000000000135e-02 6.555600000000000316e-02 7.650750000000000606e-02 8.468699999999999839e-02 9.130449999999999677e-02 9.756199999999999595e-02 1.044849999999999945e-01 1.128299999999999997e-01 1.230399999999999966e-01 1.352550000000000141e-01 1.494000000000000050e-01 1.651699999999999835e-01 1.820849999999999969e-01 1.995349999999999902e-01 2.167749999999999955e-01 2.329700000000000104e-01 2.472499999999999976e-01 2.576300000000000257e-01 2.559649999999999981e-01 2.521999999999999797e-01 2.464100000000000179e-01 2.387250000000000205e-01 2.294049999999999978e-01 2.187899999999999845e-01 2.073550000000000115e-01 1.956749999999999878e-01 1.843299999999999939e-01 1.736349999999999838e-01 1.636549999999999949e-01 1.543100000000000027e-01 1.454749999999999932e-01 1.370500000000000052e-01 1.289250000000000118e-01 1.210350000000000037e-01 1.133450000000000013e-01 1.058449999999999946e-01 9.855800000000000671e-02 9.154850000000000487e-02 8.491400000000000337e-02 7.879350000000000243e-02 7.336650000000000116e-02 6.885249999999999704e-02 6.549299999999999566e-02 6.351249999999999951e-02 6.306950000000000056e-02 6.420799999999998731e-02 6.683700000000000752e-02 7.076250000000000595e-02 7.573349999999999527e-02
